 Gift $ ,X,Y
" $50,000 ",-121.914617,37.802308
" $10,000 ",-77.48584,37.557718
" $10,000 ",-102.6644332,32.7135108
" $20,000 ",-117.7184701,34.1049088
" $5,000 ",-118.4004707,33.9190084
" $5,000 ",-118.663,34.1601
" $20,000 ",-118.4083255,34.085725
" $27,000 ",-118.3700587,33.7628488
" $10,000 ",-118.3761325,33.7751127
" $5,760 ",-118.663,34.1601
" $10,000 ",-118.4033258,33.8875261
" $5,000 ",-118.429124,34.002193
" $5,000 ",-79.445619,36.8374367
" $10,000 ",-118.4547917,34.1025429
" $5,000 ",-118.3700587,33.7628488
" $10,000 ",-87.7593496,42.1325506
" $25,000 ",-117.1990508,33.0196095
" $5,000 ",-118.3793565,34.0888298
" $10,000 ",-88.129894,42.131027
" $10,000 ",-87.7593496,42.1325506
" $16,025 ",-87.6499111,41.9232537
" $5,000 ",-87.6252917,41.885816
" $5,125 ",-87.844343,42.013615
" $25,000 ",-71.2893712,43.6423499
" $5,000 ",-88.0033658,41.9324492
" $15,000 ",-89.0626,42.3684
" $10,000 ",-111.9601365,40.5970807
" $15,000 ",-88.1417655,41.3030809
" $5,000 ",-88.1445171,42.1616039
" $5,000 ",-87.9112,41.7534
" $5,000 ",-87.720955,42.075973
" $5,000 ",-87.9526092,41.6162748
" $5,000 ",-119.169735,34.278434
" $5,000 ",-120.852963,35.382725
" $5,000 ",-87.984407,42.007639
" $10,000 ",-119.1597453,34.8468254
" $10,000 ",-118.883344,34.285348
" $50,000 ",-92.8576857,44.7280523
" $10,000 ",-118.799,34.1535
" $20,000 ",-91.338132,40.635626
" $20,000 ",-93.4901288,45.0426658
" $5,250 ",-76.713803,37.260804
" $20,000 ",-93.09548,44.997235
" $15,500 ",-118.7761363,34.2671812
" $10,000 ",-119.7361318,34.4422178
" $23,554 ",-122.399651,37.794644
" $11,000 ",-118.9955477,34.2191075
" $5,000 ",-118.6996819,34.2807503
" $8,000 ",-118.9955477,34.2191075
" $5,000 ",-120.07893,34.635528
" $10,000 ",-120.187236,39.328013
" $5,000 ",-83.0920238,40.175244
" $34,231 ",-117.26728,33.054284
" $16,015 ",-117.177832,33.6722127
" $10,000 ",-156.4466081,20.7351848
" $6,000 ",-77.2205374,38.9292357
" $10,127 ",-117.662511,33.499412
" $5,000 ",-118.317296,33.795263
" $10,000 ",-96.5942258,40.7970051
" $7,006 ",-73.9841771,40.7655551
" $10,000 ",-117.930469,33.784176
" $15,000 ",-117.9990634,33.6735725
" $10,000 ",-117.26728,33.054284
" $10,000 ",-81.792193,26.29042
" $10,000 ",-117.950689,33.710927
" $10,000 ",-118.371376,33.872902
" $5,000 ",-118.265102,34.0392575
" $5,000 ",-118.3969922,34.0206066
" $5,000 ",-79.6205887,40.4212016
" $5,000 ",-118.4033258,33.8875261
" $7,000 ",-80.8307184,40.3602929
" $25,000 ",-118.4547917,34.1025429
" $30,500 ",-81.5869543,38.3233175
" $5,000 ",-118.196755,33.941796
" $9,105 ",-118.4490477,34.0463588
" $6,150 ",-118.004597,34.143694
" $5,125 ",-118.187886,34.608648
" $10,000 ",-118.3793565,34.0888298
" $10,000 ",-79.385216,39.409309
" $5,000 ",-118.067775,33.870555
" $10,000 ",-118.4033258,33.8875261
" $5,000 ",-118.610104,34.177748
" $5,000 ",-118.399,33.7895
" $10,100 ",-118.3467118,33.9146778
" $5,000 ",-118.265102,34.0392575
" $30,000 ",-118.441544,34.061969
" $6,000 ",-70.4460695,43.7011589
" $10,000 ",-116.5929839,43.5891177
" $5,000 ",-118.3700587,33.7628488
" $10,000 ",-118.2918,34.104512
" $19,043 ",-73.484077,41.076784
" $5,000 ",-73.4949455,41.151727
" $5,000 ",-118.441544,34.061969
" $50,000 ",-110.807323,32.6110272
" $5,000 ",-114.359965,43.683874
" $10,250 ",-111.741966,33.361925
" $37,000 ",-110.9696591,31.9418403
" $10,000 ",-105.9386725,35.6907659
" $10,000 ",-83.2893048,42.5958423
" $16,818 ",-111.938941,33.337995
" $53,000 ",-122.4675635,37.8848832
" $10,000 ",-112.0087393,33.5837848
" $10,300 ",-72.269054,41.483797
" $10,000 ",-72.578521,41.6666425
" $10,000 ",-72.670102,41.6160312
" $15,000 ",-72.90763,41.400059
" $10,000 ",-72.986755,41.5981281
" $10,000 ",-71.407847,41.748527
" $5,000 ",-71.31195,41.4865541
" $5,000 ",-122.7643525,45.3086052
" $8,000 ",-121.3396524,44.0900086
" $10,000 ",-122.4220033,45.6092439
" $5,000 ",-122.9500072,45.496974
" $25,000 ",-118.799,34.1535
" $10,782 ",-122.6238365,45.6456491
" $5,500 ",-122.6396952,45.4839865
" $10,000 ",-104.951733,39.734375
" $10,000 ",-105.0912561,39.6699535
" $50,000 ",-104.888136,39.614367
" $10,000 ",-104.819948,38.788438
" $10,300 ",-122.5320556,45.7940555
" $5,000 ",-122.6894219,45.7112728
" $20,000 ",-122.6873443,45.5210826
" $5,000 ",-121.2276011,44.3896495
" $10,000 ",-116.24237,33.746623
" $5,000 ",-123.076129,44.622158
" $5,000 ",-123.1016306,44.0195174
" $5,500 ",-122.8178808,45.5427076
" $5,468 ",-122.6894219,45.7112728
" $10,000 ",-122.6124819,45.4093685
" $5,000 ",-123.0830449,44.062563
" $5,000 ",-122.9578168,44.8246642
" $5,000 ",-122.701275,45.788624
" $10,000 ",-121.3396524,44.0900086
" $10,000 ",-85.3505525,35.1805724
" $5,000 ",-122.615536,45.443963
" $5,000 ",-85.3190274,35.0881234
" $5,000 ",-85.1555783,35.2822616
" $12,000 ",-84.1756577,35.8774298
" $9,143 ",-83.813751,35.756216
" $10,000 ",-84.0086851,35.8368981
" $9,970 ",-84.9895111,35.1109283
" $15,000 ",-84.10175,35.8716501
" $5,000 ",-84.0790056,35.9225518
" $5,000 ",-83.981228,35.703475
" $5,000 ",-84.1701804,36.3256279
" $10,000 ",-84.8816542,35.997709
" $5,000 ",-83.981228,35.703475
" $5,000 ",-87.458499,30.3983181
" $5,000 ",-82.018972,41.4917264
" $10,000 ",-85.065288,35.0885791
" $20,000 ",-117.2206496,33.5625529
" $12,500 ",-79.8554383,32.814218
" $10,250 ",-80.9362508,32.2989669
" $12,500 ",-82.2876689,34.7068568
" $10,000 ",-77.0954,35.0816
" $25,000 ",-83.1338757,40.1106768
" $30,000 ",-82.719253,34.534899
" $10,000 ",-82.386158,36.314953
" $5,000 ",-82.386158,36.314953
" $5,125 ",-88.6560682,35.4304967
" $10,000 ",-82.3423431,34.8219029
" $5,000 ",-88.816276,35.609173
" $10,000 ",-79.8554383,32.814218
" $10,000 ",-80.8768695,32.2558298
" $10,000 ",-79.9580172,32.7362749
" $10,000 ",-80.078332,32.683484
" $13,000 ",-80.6884521,32.4232304
" $8,000 ",-81.2513185,33.9901605
" $7,819 ",-82.2487455,34.9004297
" $10,000 ",-82.316144,33.910846
" $10,000 ",-89.9067459,35.1161198
" $5,000 ",-89.898792,35.115676
" $7,000 ",-80.078332,32.683484
" $6,747 ",-81.0308924,33.9994919
" $6,500 ",-79.933185,32.780456
" $6,025 ",-82.2376494,34.7604445
" $7,000 ",-82.2376494,34.7604445
" $6,000 ",-82.5903543,34.8504344
" $10,250 ",-86.8728795,35.8973588
" $10,763 ",-79.8196496,34.197979
" $5,548 ",-82.311275,34.929709
" $5,500 ",-79.8554383,32.814218
" $5,000 ",-86.7201185,35.8003013
" $5,125 ",-80.7334991,32.2243757
" $5,125 ",-79.1268313,33.4562369
" $5,125 ",-79.8554383,32.814218
" $5,050 ",-81.19664,34.112437
" $10,062 ",-86.619318,36.237416
" $5,000 ",-82.2376494,34.7604445
" $9,025 ",-86.8692662,36.1521204
" $5,000 ",-82.402636,34.848691
" $10,000 ",-86.8648602,36.1160445
" $5,000 ",-78.803021,33.759679
" $5,000 ",-80.542082,32.37811
" $5,000 ",-77.0593757,38.9370882
" $5,000 ",-82.958725,34.884468
" $5,100 ",-86.7637293,36.0682407
" $7,700 ",-86.7859195,36.0047052
" $5,000 ",-86.8728795,35.8973588
" $5,448 ",-86.8241599,36.0952931
" $5,000 ",-86.8648602,36.1160445
" $5,000 ",-86.8061793,35.9300659
" $5,000 ",-79.8554383,32.814218
" $6,000 ",-86.7943495,36.1507032
" $10,000 ",-86.6004339,36.3196652
" $5,000 ",-86.8241599,36.0952931
" $7,560 ",-82.234645,35.1642758
" $5,000 ",-86.7943495,36.1507032
" $10,000 ",-80.0378638,26.6751078
" $5,000 ",-86.7859195,36.0047052
" $5,000 ",-78.803021,33.759679
" $5,000 ",-82.3891678,34.8912494
" $5,000 ",-82.94611,34.746408
" $5,000 ",-82.1182034,34.5972848
" $5,000 ",-82.152379,34.224599
" $5,000 ",-80.078332,32.683484
" $5,000 ",-82.450888,34.897707
" $5,000 ",-79.9464185,32.7955572
" $5,000 ",-80.8768695,32.2558298
" $5,000 ",-82.385787,34.790462
" $5,000 ",-79.933185,32.780456
" $5,000 ",-81.1001898,34.3645351
" $5,000 ",-82.402636,34.848691
" $5,000 ",-79.7565337,32.8010583
" $5,000 ",-82.3423431,34.8219029
" $5,000 ",-82.2376494,34.7604445
" $10,000 ",-82.308962,34.85879
" $5,000 ",-79.906744,32.8823227
" $10,000 ",-87.948795,43.224962
" $7,000 ",-120.5757795,35.1150398
" $19,373 ",-86.7859195,36.0047052
" $5,000 ",-119.1597453,34.8468254
" $10,000 ",-86.4238983,35.8956585
" $5,000 ",-96.1158319,41.2372566
" $9,000 ",-86.1899806,39.6626503
" $25,000 ",-96.1899237,41.236107
" $5,000 ",-84.5807776,38.003494
" $5,000 ",-84.4955722,38.052274
" $8,407 ",-87.347143,41.420209
" $5,000 ",-84.5159965,38.0912306
" $10,000 ",-84.4215974,38.0124062
" $5,000 ",-111.180275,45.7908146
" $5,000 ",-85.5561488,38.0457505
" $5,000 ",-85.679467,38.141374
" $15,375 ",-117.117953,32.964174
" $10,000 ",-107.8479852,37.9360611
" $10,000 ",-84.8611181,38.7851831
" $39,000 ",-106.0265065,38.527277
" $10,000 ",-81.6784434,41.3208093
" $6,000 ",-85.443197,38.372929
" $5,000 ",-85.5742663,38.3051633
" $10,000 ",-117.7021473,33.4745152
" $5,000 ",-117.969468,33.667619
" $5,000 ",-118.003865,33.721675
" $8,000 ",-117.9307527,33.8662732
" $5,125 ",-117.911553,33.900727
" $5,102 ",-117.7687676,33.5421134
" $5,000 ",-117.7464964,33.6649171
" $5,000 ",-117.869751,33.598609
" $5,000 ",-117.8341913,33.7537995
" $5,000 ",-117.9548444,33.9301036
" $8,000 ",-117.7717637,33.7268674
" $5,000 ",-117.618786,33.465764
" $7,500 ",-117.9255463,33.6209319
" $5,000 ",-117.618786,33.465764
" $5,000 ",-118.0869262,33.7613449
" $5,175 ",-117.758943,33.706062
" $5,000 ",-117.842775,33.670564
" $7,000 ",-117.80712,33.887409
" $8,500 ",-117.842775,33.670564
" $9,000 ",-117.614409,33.4256414
" $5,000 ",-118.0444281,33.7211248
" $5,000 ",-117.687488,33.642638
" $6,000 ",-117.969468,33.667619
" $5,000 ",-117.9204873,33.6471806
" $5,000 ",-116.2774866,33.6804512
" $5,000 ",-117.869751,33.598609
" $8,075 ",-116.956647,33.786022
" $5,000 ",-122.6894219,45.7112728
" $5,125 ",-116.519738,33.800691
" $5,000 ",-117.5932763,33.8669112
" $5,000 ",-117.3357676,33.9793287
" $7,688 ",-116.2774866,33.6804512
" $5,000 ",-116.3223957,33.762071
" $5,000 ",-114.6046198,34.8170782
" $5,125 ",-89.0633916,42.8369584
" $5,125 ",-117.4034653,33.9274963
" $10,434 ",-89.5532202,42.9993859
" $5,125 ",-117.2484339,32.9545681
" $5,000 ",-117.2541437,32.8449259
" $5,000 ",-117.1062079,34.2106959
" $5,000 ",-117.117953,32.964174
" $5,000 ",-117.2541437,32.8449259
" $11,000 ",-117.187855,33.123056
" $5,000 ",-117.0230197,32.7779798
" $5,000 ",-117.2484339,32.9545681
" $5,000 ",-117.2531336,33.0947714
" $5,000 ",-117.098295,32.824626
" $5,500 ",-117.0007288,32.726534
" $5,000 ",-117.187855,33.123056
" $6,000 ",-117.2123496,32.9472597
" $5,000 ",-117.030518,33.249453
" $5,000 ",-117.2174947,33.2190605
" $5,000 ",-117.2531336,33.0947714
" $5,000 ",-118.659528,34.135321
" $25,000 ",-73.6319627,41.0326267
" $5,000 ",-118.1362629,33.7607876
" $15,000 ",-81.565286,28.473969
" $5,000 ",-86.7859195,36.0047052
" $5,000 ",-76.7591413,37.313352
" $5,000 ",-76.093818,36.835513
" $5,500 ",-76.7591413,37.313352
" $10,000 ",-76.021277,36.840561
" $13,769 ",-90.2512686,46.4274588
" $5,000 ",-76.713803,37.260804
" $5,000 ",-91.096063,43.8951756
" $20,000 ",-122.259887,37.76931
" $5,100 ",-76.9037688,40.9602193
" $6,000 ",-82.0034208,36.724121
" $7,373 ",-117.4034653,33.9274963
" $100,000 ",-73.6319627,41.0326267
" $5,000 ",-116.3841272,33.7242337
" $10,000 ",-96.7056691,33.1845483
" $5,000 ",-117.2484339,32.9545681
" $10,608 ",-86.456987,30.388763
" $10,000 ",-81.5866219,40.0246992
" $5,500 ",-117.1647235,32.8098526
" $10,000 ",-96.871552,32.895662
" $5,000 ",-84.0379087,39.7164404
" $7,000 ",-84.389246,39.155395
" $5,000 ",-117.827078,33.812492
" $5,000 ",-117.810816,33.818544
" $5,100 ",-121.7423544,37.6767714
" $5,000 ",-117.869751,33.598609
" $11,000 ",-84.5765,39.0521
" $5,000 ",-117.869751,33.598609
" $10,000 ",-80.02117,37.229182
" $34,177 ",-81.381904,30.194674
" $5,123 ",-79.979112,37.260646
" $5,998 ",-88.3744664,44.2439753
" $5,000 ",-81.316179,29.8917503
" $6,063 ",-78.523935,38.020783
" $10,000 ",-86.8648602,36.1160445
" $10,000 ",-84.6795067,38.9461656
" $25,000 ",-84.4762686,39.1469385
" $15,501 ",-83.068564,40.054616
" $10,250 ",-84.2140035,39.4502811
" $5,400 ",-83.836774,40.467888
" $5,714 ",-88.0825145,44.4270564
" $6,500 ",-84.6795067,38.9461656
" $15,000 ",-83.363762,40.2431824
" $5,000 ",-84.389246,39.155395
" $5,100 ",-82.7576202,39.9048812
" $5,000 ",-84.4843949,39.1268369
" $5,000 ",-84.354941,40.1243417
" $5,000 ",-83.2355166,40.1271238
" $5,000 ",-82.8686701,40.0469292
" $250,000 ",-90.3283389,38.5491738
" $5,500 ",-84.0401591,40.4403154
" $20,000 ",-121.6436372,37.1283931
" $5,000 ",-83.4267154,39.9013557
" $5,000 ",-84.2191462,39.5556637
" $5,000 ",-82.903151,40.207527
" $5,000 ",-84.4297565,39.1151559
" $5,000 ",-84.3291069,39.1145406
" $15,000 ",-84.460825,39.23003
" $25,000 ",-84.610805,39.4090154
" $7,500 ",-84.3291069,39.1145406
" $5,125 ",-84.389246,39.155395
" $5,000 ",-90.1047339,30.4629661
" $5,047 ",-90.123117,29.949226
" $10,000 ",-90.854392,32.291534
" $7,500 ",-90.123117,29.949226
" $27,228 ",-117.827078,33.812492
" $5,000 ",-117.8004181,33.6407381
" $10,000 ",-76.9927743,38.9042588
" $10,000 ",-86.170303,32.3695436
" $5,000 ",-76.0792169,38.7768937
" $10,000 ",-90.1031824,32.120956
" $6,500 ",-90.9359934,30.4768248
" $5,000 ",-77.4387572,38.8861993
" $5,000 ",-77.1714868,38.9347836
" $300,000 ",-111.962377,33.549735
" $6,023 ",-75.8085643,41.3392315
" $5,000 ",-77.199226,39.543194
" $5,000 ",-84.3089964,41.5252059
" $5,000 ",-81.357381,41.1456593
" $5,000 ",-83.6007626,41.5444076
" $5,000 ",-82.025381,41.449837
" $5,000 ",-81.5109676,41.4705379
" $5,000 ",-81.9236021,41.4488583
" $9,000 ",-115.0489884,36.0165153
" $10,441 ",-86.8241599,36.0952931
" $8,000 ",-119.9446446,38.9918301
" $11,000 ",-74.0643962,40.7311295
" $20,000 ",-106.537372,31.842012
" $5,000 ",-119.9501589,39.2496331
" $5,125 ",-111.5368824,40.7266914
" $10,000 ",-111.4723602,40.5200003
" $5,000 ",-119.680795,38.894701
" $5,125 ",-115.112279,35.987656
" $5,132 ",-77.5742222,38.9364212
" $5,000 ",-112.0024271,40.5560984
" $20,000 ",-76.8705828,39.0973927
" $5,125 ",-77.7168358,39.1432857
" $5,000 ",-81.926737,41.485053
" $6,125 ",-83.734668,41.505197
" $15,000 ",-83.560742,41.708522
" $10,000 ",-81.6433711,41.2408122
" $5,900 ",-81.57237,41.082185
" $10,000 ",-83.733616,40.877611
" $5,555 ",-122.202397,47.619252
" $25,000 ",-80.0638362,26.7829184
" $5,000 ",-74.0048197,40.733293
" $5,000 ",-80.0631499,26.712172
" $10,000 ",-80.3682873,27.6857609
" $11,000 ",-71.199334,42.5086195
" $10,000 ",-80.3682873,27.6857609
" $10,000 ",-80.201505,27.199665
" $51,036 ",-80.0631499,26.712172
" $10,000 ",-80.0378638,26.6751078
" $7,500 ",-81.7106872,26.2564124
" $10,000 ",-80.1272002,26.1032402
" $6,025 ",-80.3682873,27.6857609
" $10,000 ",-87.899288,30.523037
" $25,250 ",-85.7055883,41.6747693
" $7,899 ",-117.26728,33.054284
" $80,000 ",-105.083076,39.648892
" $5,000 ",-96.8034374,32.7805727
" $5,000 ",-104.8519382,38.9235861
" $12,882 ",-104.7360364,39.5908185
" $6,100 ",-104.890476,39.669771
" $9,962 ",-105.0012364,39.3462091
" $5,125 ",-104.837787,39.744501
" $5,125 ",-104.915035,39.73268
" $10,000 ",-104.7710803,38.9510731
" $5,000 ",-104.9950118,39.7492421
" $5,125 ",-105.0084104,39.5531841
" $10,000 ",-74.247007,40.943973
" $5,000 ",-74.3689,40.9893
" $5,000 ",-74.8286802,40.8553166
" $6,000 ",-74.633929,40.696342
" $5,000 ",-80.0378638,26.6751078
" $20,000 ",-81.475454,27.427087
" $40,000 ",-122.1941982,37.4534418
" $6,885 ",-105.077026,39.576485
" $5,125 ",-71.0745623,42.3493456
" $6,000 ",-74.0439246,40.7217505
" $15,000 ",-121.8691568,37.6614471
" $25,000 ",-122.399651,37.794644
" $25,000 ",-122.29041,37.516572
" $25,000 ",-122.419918,37.792514
" $10,000 ",-122.3205318,37.5545079
" $10,000 ",-93.292044,45.252949
" $5,000 ",-121.893771,36.976968
" $22,866 ",-122.0215009,37.0572912
" $10,000 ",-82.004381,26.576617
" $5,000 ",-122.283,37.9066
" $5,000 ",-122.043111,36.980779
" $10,000 ",-73.9975358,40.3733594
" $5,000 ",-86.7481096,41.7869986
" $10,000 ",-111.113207,45.6772693
" $6,000 ",-117.5932763,33.8669112
" $7,125 ",-106.0206376,39.6068259
" $5,125 ",-104.885605,39.540524
" $5,000 ",-105.2781387,40.0390754
" $5,000 ",-104.965148,39.71191
" $20,000 ",-106.0986871,39.5745965
" $5,000 ",-105.06193,39.924513
" $5,000 ",-104.965148,39.71191
" $5,000 ",-108.7286649,42.8194944
" $10,000 ",-107.321221,39.5268499
" $5,000 ",-88.2571442,43.0800536
" $25,000 ",-110.8996628,32.5133831
" $20,000 ",-97.743596,30.2693164
" $5,000 ",-88.4835189,43.1161928
" $5,000 ",-88.5668971,42.5421096
" $9,462 ",-87.9006265,43.0457227
" $10,200 ",-88.619416,43.825983
" $5,000 ",-87.9006265,43.0457227
" $5,000 ",-88.150831,43.057007
" $5,000 ",-87.6876082,44.0965004
" $5,000 ",-87.83,42.6823
" $5,000 ",-87.9773753,43.7510026
" $5,181 ",-87.7030938,41.9466757
" $5,638 ",-88.646919,42.633611
" $5,000 ",-88.4835189,43.1161928
" $5,000 ",-88.5420546,42.6953681
" $15,000 ",-122.466938,47.429244
" $5,000 ",-97.4726224,33.0814593
" $10,250 ",-119.2889333,46.311149
" $10,363 ",-71.10808,42.674138
" $20,000 ",-122.0430602,47.6259676
" $11,000 ",-122.395519,47.572137
" $23,750 ",-122.3445679,47.6149087
" $10,000 ",-122.3065367,47.6626309
" $11,000 ",-122.3757836,47.800042
" $9,075 ",-122.1675831,47.6172396
" $5,000 ",-122.030684,47.669552
" $19,000 ",-122.3008235,47.6862671
" $5,000 ",-122.2026532,47.7210518
" $10,000 ",-118.4716,34.009177
" $10,000 ",-157.820041,21.290841
" $5,000 ",-118.3497892,33.8111684
" $10,000 ",-88.7898673,40.6414724
" $10,000 ",-91.3524344,39.9355984
" $10,000 ",-89.4604712,40.6118973
" $11,000 ",-74.390586,40.777057
" $5,125 ",-88.9820167,40.5168202
" $5,000 ",-88.9532491,42.2356896
" $8,500 ",-84.3495326,45.9978938
" $25,000 ",-85.5723735,44.7829824
" $15,000 ",-84.6712427,44.9996779
" $5,000 ",-73.781017,41.1388225
" $30,000 ",-84.6636174,44.4895137
" $5,000 ",-82.9136309,40.1067015
" $15,088 ",-97.4822168,35.5099334
" $34,516 ",-73.523937,40.763426
" $7,934 ",-73.9751248,40.7860285
" $5,000 ",-85.6684794,44.759202
" $16,831 ",-73.883647,40.751206
" $7,671 ",-73.4172478,40.867875
" $8,300 ",-73.638876,40.745296
" $13,500 ",-81.7466231,28.6011015
" $7,500 ",-73.1024899,40.9284044
" $12,461 ",-73.580683,41.036433
" $10,250 ",-118.4312257,34.1522242
" $5,000 ",-73.6319627,41.0326267
" $5,000 ",-73.7860754,40.9154762
" $10,000 ",-71.2571596,42.9574706
" $10,250 ",-78.5155377,38.0668951
" $10,000 ",-71.520128,42.941331
" $5,000 ",-72.1363869,43.8153818
" $5,000 ",-71.9101864,43.0122804
" $10,250 ",-74.0040577,40.7184927
" $20,000 ",-87.9601834,41.5067769
" $5,000 ",-72.1204883,43.5133534
" $10,250 ",-69.9654558,43.9464388
" $5,115 ",-88.3368632,41.6802991
" $10,000 ",-88.3743956,42.0329929
" $5,000 ",-70.7731454,43.0704253
" $5,000 ",-88.2908865,42.0955948
" $5,000 ",-70.8311415,42.9731648
" $47,812 ",-80.1398534,26.8500904
" $5,000 ",-71.187977,43.5939207
" $5,000 ",-72.2701441,43.7085666
" $5,000 ",-72.709748,44.473137
" $5,000 ",-73.2190673,44.3877923
" $5,000 ",-72.5437829,43.6163313
" $5,000 ",-72.5226908,43.7856642
" $5,000 ",-73.1746698,44.0060474
" $10,000 ",-73.0731694,43.1635776
" $5,125 ",-73.1013252,44.4980966
" $5,000 ",-73.293924,44.112295
" $6,025 ",-93.9695381,44.3332385
" $6,000 ",-73.2190673,44.3877923
" $24,000 ",-80.398319,27.639236
" $21,000 ",-71.2576302,42.5534355
" $20,000 ",-71.0745623,42.3493456
" $10,000 ",-88.0622415,41.8659693
" $51,907 ",-88.0472,42.1815
" $10,000 ",-87.9808365,41.4242778
" $10,000 ",-87.8650569,42.2445243
" $8,100 ",-88.2252954,42.3532643
" $20,000 ",-85.577579,42.587897
" $15,000 ",-87.9788811,41.9621299
" $10,000 ",-95.6063965,29.7753021
" $10,000 ",-85.8318908,42.9053236
" $10,000 ",-95.466708,29.7460967
" $7,000 ",-85.1380495,43.2499541
" $15,000 ",-95.6063965,29.7753021
" $5,000 ",-85.6264563,42.2914214
" $25,000 ",-97.531899,35.734549
" $25,000 ",-95.2321947,38.9778385
" $20,000 ",-97.5531894,35.6618409
" $10,000 ",-95.9275278,36.0191744
" $8,000 ",-95.6292586,37.0427096
" $10,000 ",-85.486703,43.6959492
" $10,000 ",-97.9426509,35.0329406
" $10,000 ",-97.544354,35.335635
" $5,810 ",-98.6781341,36.8089968
" $5,125 ",-85.616836,42.944596
" $10,000 ",-84.5454667,42.6961142
" $50,000 ",-83.1782955,42.6022767
" $5,000 ",-84.3179177,30.4783419
" $5,000 ",-84.2521279,30.5516861
" $8,000 ",-84.125684,30.468456
" $7,000 ",-82.654382,30.225426
" $10,000 ",-120.488273,35.034796
" $6,000 ",-120.692974,35.630351
" $5,000 ",-118.835873,34.149801
" $8,000 ",-78.9504938,43.0087592
" $6,000 ",-87.864441,42.2795723
" $6,000 ",-118.3700587,33.7628488
" $10,000 ",-87.83895,42.125604
" $5,125 ",-87.805922,42.183333
" $5,256 ",-87.984407,42.007639
" $5,125 ",-87.661919,41.8998309
" $5,125 ",-87.681419,41.9031538
" $5,000 ",-70.3527255,43.590133
" $5,175 ",-87.844343,42.013615
" $5,000 ",-93.3315393,44.870061
" $20,000 ",-70.6388626,41.8962319
" $5,000 ",-80.7964163,35.332902
" $36,000 ",-70.7093253,42.0294566
" $5,125 ",-93.7848039,44.8430973
" $5,002 ",-93.556574,45.1865905
" $20,000 ",-71.4295876,42.5833893
" $5,000 ",-93.178551,44.9076692
" $5,000 ",-117.170566,32.684631
" $6,000 ",-93.4228216,44.7056379
" $5,700 ",-93.8932387,46.0582482
" $5,000 ",-93.4355036,44.9541368
" $10,000 ",-93.628027,44.93531
" $50,000 ",-83.9006857,34.3378581
" $5,000 ",-93.4643005,44.8334936
" $5,000 ",-93.4643005,44.8334936
" $5,000 ",-95.1225062,44.5341441
" $5,000 ",-93.369457,44.905584
" $25,000 ",-84.4748255,33.9272619
" $25,000 ",-84.3821699,34.0440841
" $30,378 ",-84.321784,33.829029
" $15,000 ",-84.3641261,33.8491569
" $25,000 ",-84.4246767,33.85535
" $20,000 ",-83.848596,34.0406029
" $20,000 ",-84.2094,33.9926
" $12,000 ",-84.260122,34.028176
" $10,000 ",-84.1774733,34.2108799
" $10,000 ",-84.6143532,33.9359373
" $10,000 ",-84.1144221,34.1787238
" $10,500 ",-84.4748255,33.9272619
" $10,000 ",-84.2937,33.774551
" $10,000 ",-84.2937,33.774551
" $10,000 ",-84.568028,33.38984
" $15,000 ",-84.6954895,33.8797557
" $10,000 ",-84.1845,33.9849
" $8,036 ",-84.4698588,34.0035636
" $5,140 ",-88.440375,42.318747
" $10,000 ",-84.3804849,33.8387356
" $5,000 ",-87.805922,42.183333
" $5,125 ",-87.625978,41.8686928
" $5,000 ",-87.636814,41.881663
" $5,000 ",-87.681419,41.9031538
" $6,000 ",-87.9800924,42.1124969
" $5,000 ",-88.1754271,42.398079
" $5,000 ",-87.9424282,41.8971866
" $5,000 ",-88.1159813,41.8387424
" $5,000 ",-78.62838,35.851628
" $5,000 ",-87.927862,41.8027889
" $5,000 ",-87.844343,42.013615
" $5,600 ",-87.8650569,42.2445243
" $5,000 ",-87.951727,42.2853908
" $5,000 ",-87.83895,42.125604
" $5,000 ",-88.0151653,41.7596775
" $5,000 ",-87.98236,42.063126
" $5,000 ",-88.1445171,42.1616039
" $25,000 ",-88.1228,42.1204
" $5,000 ",-88.2102974,41.896907
" $20,000 ",-87.805922,42.183333
" $10,000 ",-71.850076,41.373697
" $10,000 ",-73.4364038,41.0703056
" $5,000 ",-73.2904292,41.14106
" $5,258 ",-72.751012,41.757078
" $5,000 ",-73.4689641,41.4103665
" $5,000 ",-73.484077,41.076784
" $5,000 ",-73.543428,41.057804
" $5,000 ",-73.4907089,41.3010937
" $5,000 ",-73.355186,41.141749
" $10,000 ",-71.3906384,41.8741678
" $5,000 ",-72.8090556,41.2801069
" $5,205 ",-82.0835136,29.3065279
" $5,125 ",-72.727846,41.832392
" $6,000 ",-73.2164467,41.2543304
" $10,000 ",-81.4182153,30.0996981
" $6,000 ",-84.2216524,33.8498578
" $5,000 ",-77.0189418,38.9087232
" $50,000 ",-81.1421896,28.847676
" $7,175 ",-84.3722182,33.9302201
" $5,200 ",-81.492539,31.171706
" $5,500 ",-84.3868322,33.7932011
" $5,000 ",-84.3376884,33.9843186
" $5,000 ",-84.2980461,34.0697004
" $5,000 ",-84.260122,34.028176
" $5,000 ",-84.514855,33.956452
" $5,000 ",-83.7189731,32.8906635
" $5,000 ",-84.3804849,33.8387356
" $5,000 ",-81.2158587,31.9893168
" $5,000 ",-84.4644429,33.8777138
" $5,000 ",-84.335817,33.871144
" $5,000 ",-81.3840975,31.1707242
" $5,000 ",-84.4246767,33.85535
